央视频道,#genre#
海南卫视,http://36.32.174.67:60080/newlive/live/hls/46/live.m3u8$LR•IPV4『线路33』
海南卫视,http://home.dzlove.top:35455/itv/5000000004000006211.m3u8?cdn=bestzb$LR•IPV4『线路34』
海南卫视,https://www.freetv.top/migu/947472502.m3u8?migutoken=b49395c0adad3f977a69d9555b7ec0e60a9f6076a9bd17687472774c39f5e60c68b55ab46fdf0d73b68a871b71b438163c9ae6604499693eb260ed04ebe98df3f12124410b199e0741f3429b11$LR•IPV4『线路35』
海南卫视,http://120.55.49.231:3095/rtp/233.50.201.55:5140$LR•IPV4『线路36』
海南卫视,http://139.129.231.228:50060/rtp/239.21.2.14:5002$LR•IPV4『线路37』
海南卫视,http://58.221.214.82:9901/tsfile/live/0016_2.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路38』
海南卫视,http://cssbyd.imwork.net:8082/hls/31/index.m3u8$LR•IPV4『线路39』
海南卫视,http://58.220.219.14:9901/tsfile/live/0120_2.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路40』
新疆卫视,http://113.195.45.95:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1』
新疆卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221227011/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ExAUu61iVvo_xYbANWJhgXw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV4『线路2』
新疆卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236215/index.m3u8$LR•IPV4『线路3』
新疆卫视,http://dd.ddzb.fun/php/migu.php?id=xjws$LR•IPV4『线路4』
新疆卫视,http://182.92.109.190:1668/migu720/migu720.php?id=xjws$LR•IPV4『线路5』
新疆卫视,http://123.10.78.208:808/hls/63/index.m3u8$LR•IPV4『线路6』
新疆卫视,http://42.48.50.232:9002/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路7』
新疆卫视,http://171.213.196.134:8088/udp/239.93.0.194:5140$LR•IPV4『线路8』
新疆卫视,http://171.213.196.134:8088/udp/239.93.1.214:5140$LR•IPV4『线路9』
新疆卫视,http://183.185.129.160:8085/rtp/226.0.2.67:8448$LR•IPV4『线路10』
新疆卫视,http://183.185.105.197:8082/rtp/226.0.2.67:8448$LR•IPV4『线路11』
新疆卫视,http://111.29.9.33:6610/000000001000/1000000002000029441/index.m3u8?channel-id=bestzb&Contentid=1000000002000029441&livemode=1&stbId=3$LR•IPV4『线路12』
新疆卫视,http://221.2.148.205:8154/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路13』
新疆卫视,http://123.130.84.106:8154/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路14』
新疆卫视,http://61.156.228.12:8154/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路15』
新疆卫视,http://110.53.52.63:8888/newlive/live/hls/37/live.m3u8$LR•IPV4『线路16』
新疆卫视,http://124.128.73.58:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路17』
新疆卫视,http://183.11.239.36:808/hls/65/index.m3u8$LR•IPV4『线路18』
新疆卫视,http://120.76.248.139/live/bfgd/4200000150.m3u8$LR•IPV4『线路19』
新疆卫视,http://106.53.99.30/公众号【榴芒电视】/proxy/xjtv.php?id=xjws$LR•IPV4『线路20』
新疆卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.14:11111$LR•IPV4『线路21』
新疆卫视,http://home.dzlove.top:35455/itv/1000000002000029441.m3u8?cdn=ystenlive$LR•IPV4『线路22』
新疆卫视,http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8$LR•IPV4『线路23』
新疆卫视,http://106.124.91.222:9901/tsfile/live/21212_1.m3u8$LR•IPV4『线路24』
新疆卫视,http://139.129.231.228:50060/rtp/239.21.1.45:5002$LR•IPV4『线路25』
新疆卫视,http://58.220.219.14:9901/tsfile/live/0120_6.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路26』
新疆卫视,http://111.61.236.247:9081/hls/53/index.m3u8$LR•IPV4『线路27』
新疆卫视,http://wouu.net:9977/udp/239.93.0.194:5140$LR•IPV4『线路28』
新疆卫视,http://113.218.229.47:8081/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路29』
新疆卫视,http://124.231.213.113:9999udp/228.1.1.49:6049/$LR•IPV4『线路30』
新疆卫视,http://124.231.213.118:9999udp/228.1.1.49:6049/$LR•IPV4『线路31』
新疆卫视,http://171.38.150.152:8082udp/224.1.2.34:32034/$LR•IPV4『线路32』
新疆卫视,http://183.196.189.66:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路33』
新疆卫视,http://110.7.131.79:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路34』
新疆卫视,http://110.7.131.79:9901udp/225.1.2.3:32211/$LR•IPV4『线路35』
新疆卫视,http://110.7.131.146:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路36』
新疆卫视,http://110.7.131.146:9901udp/225.1.2.3:32211/$LR•IPV4『线路37』
新疆卫视,http://110.7.131.40:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路38』
新疆卫视,http://110.7.131.40:9901udp/225.1.2.3:32211/$LR•IPV4『线路39』
新疆卫视,http://110.7.131.4:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路40』
云南卫视,http://113.57.20.158:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1』
云南卫视,http://58.220.219.14:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
云南卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221227028/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGfQPqRNVeBjTMsZ48qu0SA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV4『线路3』
云南卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236234/index.m3u8$LR•IPV4『线路4』
云南卫视,http://dd.ddzb.fun/php/migu.php?id=ynws$LR•IPV4『线路5』
云南卫视,http://182.92.109.190:1668/migu720/migu720.php?id=ynws$LR•IPV4『线路6』
云南卫视,http://123.10.78.208:808/hls/46/index.m3u8$LR•IPV4『线路7』
云南卫视,http://42.48.50.232:9002/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路8』
云南卫视,http://118.249.23.16:4022/udp/239.76.254.60:9000$LR•IPV4『线路9』
云南卫视,http://171.213.196.134:8088/udp/239.93.1.174:5140$LR•IPV4『线路10』
云南卫视,http://171.213.196.134:8088/udp/239.93.1.168:5140$LR•IPV4『线路11』
云南卫视,http://114.228.152.34:8888/rtp/239.49.1.235:6000$LR•IPV4『线路12』
云南卫视,http://180.119.183.89:8800/rtp/239.49.1.235:6000$LR•IPV4『线路13』
云南卫视,http://183.185.129.160:8085/rtp/226.0.2.60:8392$LR•IPV4『线路14』
云南卫视,http://183.185.105.197:8082/rtp/226.0.2.60:8392$LR•IPV4『线路15』
云南卫视,http://121.227.243.195:7766/rtp/239.49.1.235:6000$LR•IPV4『线路16』
云南卫视,http://49.67.96.109:55555/rtp/239.49.1.235:6000$LR•IPV4『线路17』
云南卫视,http://111.29.9.33:6610/000000001000/1000000002000024694/index.m3u8?channel-id=bestzb&Contentid=1000000002000024694&livemode=1&stbId=3$LR•IPV4『线路18』
云南卫视,http://36.25.232.33:8888/udp/233.50.201.46:5140$LR•IPV4『线路19』
云南卫视,http://119.32.12.32:2901/udp/224.1.100.21:11111$LR•IPV4『线路20』
云南卫视,http://221.2.148.205:8154/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路21』
云南卫视,http://123.130.84.106:8154/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路22』
云南卫视,http://202.100.46.58:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路23』
云南卫视,http://110.53.52.63:8888/newlive/live/hls/26/live.m3u8$LR•IPV4『线路24』
云南卫视,http://124.128.73.58:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路25』
云南卫视,http://183.11.239.36:808/hls/52/index.m3u8$LR•IPV4『线路26』
云南卫视,http://120.76.248.139/live/bfgd/4200000482.m3u8$LR•IPV4『线路27』
云南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.21:11111$LR•IPV4『线路28』
云南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.22:11111$LR•IPV4『线路29』
云南卫视,http://home.dzlove.top:35455/itv/5000000011000031120.m3u8?cdn=bestzb$LR•IPV4『线路30』
云南卫视,http://livetv.wqwqwq.sbs/itv/5000000011000031120.m3u8?cdn=bestzb$LR•IPV4『线路31』
云南卫视,http://1.195.30.9:19901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路32』
云南卫视,http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8$LR•IPV4『线路33』
云南卫视,https://hwapi.yntv.net/62hdvf/41hse3.m3u8$LR•IPV4『线路34』
云南卫视,http://123.182.60.29:9002/hls/33/index.m3u8$LR•IPV4『线路35』
云南卫视,http://cssbyd.imwork.net:8082/hls/36/index.m3u8$LR•IPV4『线路36』
云南卫视,http://1b6467f415.iok.la:9931/tsfile/live/1081_1.m3u8$LR•IPV4『线路37』
云南卫视,http://116.117.105.51:8096/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路38』
云南卫视,http://60.12.183.46:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路39』
云南卫视,http://wouu.net:9977/udp/239.93.1.174:5140$LR•IPV4『线路40』
西藏卫视,http://58.220.219.14:9901/tsfile/live/0120_5.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1』
西藏卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221227033/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EdeTB7OZ9G_VNJk5C3t96fQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV4『线路2』
西藏卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236274/index.m3u8$LR•IPV4『线路3』
西藏卫视,http://dd.ddzb.fun/php/migu.php?id=xzws$LR•IPV4『线路4』
西藏卫视,http://182.92.109.190:1668/migu720/migu720.php?id=xzws$LR•IPV4『线路5』
西藏卫视,http://42.48.50.232:9002/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路6』
西藏卫视,http://171.213.196.134:8088/udp/239.93.0.175:5140$LR•IPV4『线路7』
西藏卫视,http://171.213.196.134:8088/udp/239.93.1.213:5140$LR•IPV4『线路8』
西藏卫视,http://183.185.129.160:8085/rtp/226.0.2.66:8440$LR•IPV4『线路9』
西藏卫视,http://183.185.105.197:8082/rtp/226.0.2.66:8440$LR•IPV4『线路10』
西藏卫视,http://36.25.232.33:8888/udp/233.50.201.70:5140$LR•IPV4『线路11』
西藏卫视,http://221.2.148.205:8154/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路12』
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws$LR•IPV4『线路13』
西藏卫视,http://110.53.52.63:8888/newlive/live/hls/36/live.m3u8$LR•IPV4『线路14』
西藏卫视,http://124.128.73.58:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路15』
西藏卫视,http://183.11.239.36:808/hls/64/index.m3u8$LR•IPV4『线路16』
西藏卫视,http://120.76.248.139/live/bfgd/4200000121.m3u8$LR•IPV4『线路17』
西藏卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.125:11111$LR•IPV4『线路18』
西藏卫视,http://36.32.174.67:60080/newlive/live/hls/48/live.m3u8$LR•IPV4『线路19』
西藏卫视,http://cssbyd.imwork.net:8082/hls/46/index.m3u8$LR•IPV4『线路20』
西藏卫视,http://111.61.236.247:9081/hls/52/index.m3u8$LR•IPV4『线路21』
西藏卫视,http://1b6467f415.iok.la:9931/tsfile/live/1089_1.m3u8$LR•IPV4『线路22』
西藏卫视,http://wouu.net:9977/udp/239.93.0.175:5140$LR•IPV4『线路23』
西藏卫视,http://113.218.229.47:8081/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路24』
西藏卫视,http://124.231.213.113:9999udp/228.1.1.61:6061/$LR•IPV4『线路25』
西藏卫视,http://124.231.213.118:9999udp/228.1.1.61:6061/$LR•IPV4『线路26』
西藏卫视,http://183.196.189.66:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路27』
西藏卫视,http://10.8.8.200:4021/rtp/225.1.4.46:1075$LR•IPV4『线路28』
西藏卫视,http://113.101.119.26:808/hls/521/index.m3u8$LR•IPV4『线路29』
西藏卫视,http://113.101.119.122:808/hls/521/index.m3u8$LR•IPV4『线路30』
西藏卫视,http://113.64.147.49:8081/hls/103/index.m3u8$LR•IPV4『线路31』
西藏卫视,http://113.64.147.42:8081/hls/103/index.m3u8$LR•IPV4『线路32』
西藏卫视,http://113.64.147.41:8081/hls/103/index.m3u8$LR•IPV4『线路33』
西藏卫视,http://113.64.147.14:8081/hls/103/index.m3u8$LR•IPV4『线路34』
西藏卫视,http://113.64.147.94:8081/hls/103/index.m3u8$LR•IPV4『线路35』
西藏卫视,http://113.64.147.249:8081/hls/103/index.m3u8$LR•IPV4『线路36』
西藏卫视,http://113.64.147.113:8081/hls/103/index.m3u8$LR•IPV4『线路37』
西藏卫视,http://113.64.147.169:8081/hls/103/index.m3u8$LR•IPV4『线路38』
西藏卫视,http://113.64.147.37:8081/hls/103/index.m3u8$LR•IPV4『线路39』
西藏卫视,http://113.64.147.114:8081/hls/103/index.m3u8$LR•IPV4『线路40』
海峡卫视,http://117.27.190.42:9998/tsfile/live/23283_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1』
海峡卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236416/index.m3u8$LR•IPV4『线路2』
海峡卫视,http://dd.ddzb.fun/php/migu.php?id=hxws$LR•IPV4『线路3』
海峡卫视,http://182.92.109.190:1668/migu720/migu720.php?id=hxws$LR•IPV4『线路4』
海峡卫视,http://r.jdshipin.com/WtYt3$LR•IPV4『线路5』
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8$LR•IPV4『线路6』
海峡卫视,http://117.27.190.42:9998/tsfile/live/23283_1.m3u8?key=txiptv$LR•IPV4『线路7』
海峡卫视,http://117.27.190.42:9998/tsfile/live/23283_1.m3u8$LR•IPV4『线路8』
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8$LR•IPV4『线路9』
海峡卫视,http://8.138.7.223/tv/fjtv.php?id=3$LR•IPV4『线路10』
海峡卫视,http://php.jdshipin.com:8880/bst.php?id=hxwshd4m/4000000$LR•IPV4『线路11』
海峡卫视,p3p://173.208.176.178:31809/63ec47390001586de42ffc1a7e1856a6$LR•IPV4『线路12』
海峡卫视,p3p://167.114.175.6:55331/63ec47390001586de42ffc1a7e1856a6$LR•IPV4『线路13』
海峡卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227198/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•IPV6『线路14』
海峡卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227198/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•IPV6『线路15』
兵团卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236191/index.m3u8$LR•IPV4『线路1』
兵团卫视,http://171.213.196.134:8088/udp/239.93.42.43:5140$LR•IPV4『线路2』
兵团卫视,http://183.185.129.160:8085/rtp/226.0.2.62:8408$LR•IPV4『线路3』
兵团卫视,http://183.185.105.197:8082/rtp/226.0.2.62:8408$LR•IPV4『线路4』
兵团卫视,http://36.25.232.33:8888/udp/233.50.201.72:5140$LR•IPV4『线路5』
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8$LR•IPV4『线路6』
兵团卫视,http://124.128.73.58:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路7』
兵团卫视,http://183.11.239.36:808/hls/7/index.m3u8$LR•IPV4『线路8』
兵团卫视,http://120.76.248.139/live/bfgd/4200000124.m3u8$LR•IPV4『线路9』
兵团卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.128:11111$LR•IPV4『线路10』
兵团卫视,http://home.dzlove.top:35455/itv/1000000005000266005.m3u8?cdn=ystenlive$LR•IPV4『线路11』
兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8$LR•IPV4『线路12』
兵团卫视,http://120.55.49.231:3095/rtp/233.50.201.72:5140$LR•IPV4『线路13』
兵团卫视,http://139.129.231.228:50060/rtp/239.21.1.234:5002$LR•IPV4『线路14』
兵团卫视,http://139.196.151.191:2051/rtp/239.45.1.117:5140$LR•IPV4『线路15』
兵团卫视,http://218.13.170.98:9901/tsfile/live/0115_1.m3u8$LR•IPV4『线路16』
兵团卫视,http://61.138.128.226:19901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路17』
兵团卫视,http://1b6467f415.iok.la:9931/tsfile/live/1092_1.m3u8$LR•IPV4『线路18』
兵团卫视,http://wouu.net:9977/udp/239.93.42.43:5140$LR•IPV4『线路19』
兵团卫视,http://124.231.213.113:9999udp/228.1.1.62:6062/$LR•IPV4『线路20』
兵团卫视,http://124.231.213.118:9999udp/228.1.1.62:6062/$LR•IPV4『线路21』
兵团卫视,http://116.117.106.117:8096/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路22』
兵团卫视,http://116.117.106.11:8096/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路23』
兵团卫视,http://116.117.106.103:8096/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路24』
兵团卫视,http://116.117.106.13:8096/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路25』
兵团卫视,http://116.117.106.154:8096/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路26』
兵团卫视,http://116.117.106.246:8096/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路27』
兵团卫视,http://171.38.150.152:8082udp/224.1.2.42:32042/$LR•IPV4『线路28』
兵团卫视,http://116.117.107.20:8096/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路29』
兵团卫视,http://116.117.107.187:8096/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路30』
兵团卫视,http://116.117.107.216:8096/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路31』
兵团卫视,http://110.7.131.79:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路32』
兵团卫视,http://110.7.131.79:9901udp/225.1.2.3:32181/$LR•IPV4『线路33』
兵团卫视,http://110.7.131.146:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路34』
兵团卫视,http://110.7.131.146:9901udp/225.1.2.3:32181/$LR•IPV4『线路35』
兵团卫视,http://110.7.131.40:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路36』
兵团卫视,http://110.7.131.40:9901udp/225.1.2.3:32181/$LR•IPV4『线路37』
兵团卫视,http://110.7.131.4:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路38』
兵团卫视,http://110.7.131.4:9901udp/225.1.2.3:32181/$LR•IPV4『线路39』
兵团卫视,http://110.7.131.193:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路40』
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8$LR•IPV4『线路1』
安多卫视,http://home.dzlove.top:35455/itv/1000000005000266001.m3u8?cdn=ystenlive$LR•IPV4『线路2』
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=d60823ce1718441050$LR•IPV4『线路3』
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=739abf201649062902$LR•IPV4『线路4』
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8$LR•IPV4『线路5』
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=be54a04d1719055140$LR•IPV4『线路6』
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=fa85a7111719921825$LR•IPV4『线路7』
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=848d1a991707377572$LR•IPV4『线路8』
安多卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_ANDUO$LR•IPV4『线路9』
安多卫视,http://www.terrykang.xyz:35455/itv/1000000005000266001.m3u8?cdn=ystenlive$LR•IPV4『线路10』
安多卫视,https://stream1.freetv.fun/52d0df257c5c3cec42f2ae19268dbbc261256ff391b27bd83553bea941d0c186.m3u8$LR•IPV4『线路11』
安多卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8$LR•IPV4『线路12』
安多卫视,http://ct.370829.xyz:35455/itv/1000000005000266001.m3u8?cdn=ystenlive$LR•IPV4『线路13』
安多卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226195/index.m3u8$LR•IPV4『线路14』
安多卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_ANDUO/G_ANDUO.m3u8?p=GITV&area=GD_CUCC&$LR•IPV4『线路15』
安多卫视,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8$LR•IPV6『线路16』
安多卫视,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225659/index.m3u8$LR•IPV6『线路17』
安多卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000064/index.m3u8$LR•IPV6『线路18』
康巴卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221227027/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkHMvBpWz4rccMxNvSRekpQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV4『线路1』
康巴卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236185/index.m3u8$LR•IPV4『线路2』
康巴卫视,http://171.213.196.134:8088/udp/239.93.0.41:5140$LR•IPV4『线路3』
康巴卫视,http://171.213.196.134:8088/udp/239.93.1.149:5140$LR•IPV4『线路4』
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路5』
康巴卫视,http://home.dzlove.top:35455/itv/1000000005000266002.m3u8?cdn=ystenlive$LR•IPV4『线路6』
康巴卫视,http://139.196.151.191:2051/rtp/239.45.1.251:5140$LR•IPV4『线路7』
康巴卫视,http://wouu.net:9977/udp/239.93.0.41:5140$LR•IPV4『线路8』
康巴卫视,http://218.89.240.144:59901/tsfile/live/1010_1.m3u8$LR•IPV4『线路9』
康巴卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_KANGBA$LR•IPV4『线路10』
康巴卫视,http://www.terrykang.xyz:35455/itv/1000000005000266002.m3u8?cdn=ystenlive$LR•IPV4『线路11』
康巴卫视,http://106.53.99.30/公众号【榴芒电视】/proxy/bjyd.php?id=52$LR•IPV4『线路12』
康巴卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8$LR•IPV4『线路13』
康巴卫视,http://118.122.2.29:9999/hls/39/index.m3u8$LR•IPV4『线路14』
康巴卫视,https://stream1.freetv.fun/b3baba1d904b40b2d929ec8cbdfa40800abc7cb6d1c18efed0d6d91d97bce5b3.ctv$LR•IPV4『线路15』
康巴卫视,https://stream1.freetv.fun/0de2ac9a0e7c3146b44c21f35ce10496eff2b9f67f7b9a106ba8493bf2d9cbee.ctv$LR•IPV4『线路16』
康巴卫视,https://stream1.freetv.fun/7acb1025eb98d411fe5dc519902069dda51b621f55c7b1fce3acdd50f55d6ad5.ctv$LR•IPV4『线路17』
康巴卫视,https://stream1.freetv.fun/e1854d983296da1d0804b07dcd259f5aafc1d7f17f59b6e0001d2a0741b5c608.m3u8$LR•IPV4『线路18』
康巴卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226263/index.m3u8$LR•IPV4『线路19』
康巴卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000266002.m3u8?cdn=ystenlive$LR•IPV4『线路20』
康巴卫视,http://ct.370829.xyz:35455/itv/1000000005000266002.m3u8?cdn=ystenlive$LR•IPV4『线路21』
康巴卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8$LR•IPV4『线路22』
康巴卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226207/index.m3u8$LR•IPV4『线路23』
康巴卫视,http://ep.b1791.com/php/sctv.php?id=kbws$LR•IPV4『线路24』
康巴卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_KANGBA/G_KANGBA.m3u8?p=GITV&area=GD_CUCC&$LR•IPV4『线路25』
康巴卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8$LR•IPV6『线路26』
康巴卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225856/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•IPV6『线路27』
康巴卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225856/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•IPV6『线路28』
康巴卫视,http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/wh7f454c46tw3423902933_-437655574/ott.mobaibox.com/PLTV/3/224/3221227645/index.m3u8$LR•IPV6『线路29』
康巴卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225660/index.m3u8$LR•IPV6『线路30』
